1_id,1_span,1_anno_default_ns:cat,1_meta_annis:doc,2_id,2_span,2_anno_default_ns:cat,Stellung,Ausgabereihenfolge,Eigenname,Fehltreffer,random,wordcount
32009187,vor den Titul eines Grafen,PP,Mercurius-1667,32009192,eines Grafen,NP,post,1328,n,n,NA,2
32009358,die demolirung solcher Kirchen,NP,Mercurius-1667,32009362,solcher Kirchen,NP,post,1329,n,n,NA,2
32009382,an mehrern dergleichen Kirchen,PP,Mercurius-1667,32009385,dergleichen Kirchen,NP,post,1330,n,n,NA,2
32009944,in 100. unsrer Leute / so in Engeland lange gefangen sassen,NP,Mercurius-1667,32009947,unsrer Leute,NP,post,1331,n,n,NA,2
32010147,in der Außrüstung der Kriegs-Schiffe,PP,Mercurius-1667,32010152,der Kriegs-Schiffe,NP,post,1332,n,n,NA,2
32010498,den Rest seiner Floote,NP,Mercurius-1667,32010502,seiner Floote,NP,post,1333,n,n,NA,2
32010665,ein Stillstand der Waffen zwischen Spannien und Portugall,NP,Mercurius-1667,32010668,der Waffen,NP,post,1334,n,n,NA,2
32010705,durch Umschlag des Schiffes,PP,Mercurius-1667,32010708,des Schiffes,NP,post,1335,n,n,NA,2
32011109,die Beschleunigung der versprochenen Gelder zum Kriege wieder drey mächtige Feinde,NP,Mercurius-1667,32011112,der versprochenen Gelder zum Kriege wieder drey mächtige Feinde,NP,post,1336,n,n,NA,9
32011554,Ein Quart. Spannischen Weins,NP,Mercurius-1667,32011558,Spannischen Weins,NP,post,1337,n,n,NA,2
32011568,Reynisch,NP,Mercurius-1667,32011567,Reynisch,NP,post,1338,n,n,NA,1
32011576,Frantz.,NP,Mercurius-1667,32011575,Frantz.,NP,post,1339,n,n,NA,1
32011588,Auff Information etlicher Seeleuthe / daß sie ihre Bezahlung sehr unrichtig empfingen,PP,Mercurius-1667,32011596,etlicher Seeleuthe,NP,post,1340,n,n,NA,2
32011685,COPIA. Eines Schreibens so der Littauische Herr Referendarius an den Hn. Littauischen GroßCantzler geschrieben haben vom 14. Jan. An. 1667,NP,Mercurius-1667,32011687,Eines Schreibens,NP,post,1341,n,n,NA,2
32011839,zum Schlusse der Tractaten,PP,Mercurius-1667,32011842,der Tractaten,NP,post,1342,n,n,NA,2
32011905,die Außwechselung der ratificirten Puncten,NP,Mercurius-1667,32011908,der ratificirten Puncten,NP,post,1343,n,n,NA,3
32012147,der Rest der annoch getreuen Cosacken,NP,Mercurius-1667,32012150,der annoch getreuen Cosacken,NP,post,1344,n,n,NA,4
32012407,"in Krafft der zwischen den fürnehmsten Magnaten zu Preßburg gehabten Consultation , was Gestalt er die Sachen bey der Fürstin Ragotzkyn / wegen der von den Un-Catholischen an Sie begehrten Satisfaction incaminiren soll",PP,Mercurius-1667,32012411,der zwischen den fürnehmsten Magnaten zu Preßburg gehabten Consultation,NP,post,1345,n,n,NA,9
32012492,nach den allgemeinen Rechten des Vaterlandes,PP,Mercurius-1667,32012497,des Vaterlandes,NP,post,1346,n,n,NA,2
32012521,von den Magnaten des Königreichs Ungarn,PP,Mercurius-1667,32012525,des Königreichs Ungarn,NP,post,1347,n,n,NA,3
32012563,zu einer Gleichheit ihrer vorhabender Prætension,PP,Mercurius-1667,32012567,ihrer vorhabender Prætension,NP,post,1348,n,n,NA,3
32012762,eine grosse Anzahl frembder Herren,NP,Mercurius-1667,32012766,frembder Herren,NP,post,1349,n,n,NA,2
32013433,mit Verlust etlicher Personen,PP,Mercurius-1667,32013436,etlicher Personen,NP,post,1350,n,n,NA,2
32013557,Das neue Gesetz- oder Wettbuch des Königes,NP,Mercurius-1667,32013565,des Königes,NP,post,1351,n,n,NA,2
32013894,in Abwesenheit seiner Gemahlin und Söhne,PP,Mercurius-1667,32013897,seiner Gemahlin und Söhne,NP,post,1352,n,n,NA,4
32014255,ein Stillstand der Waffen,NP,Mercurius-1667,32014258,der Waffen,NP,post,1353,n,n,NA,2
32014311,die Eroberung dieser grossen Vestung inner wenig Zeit,NP,Mercurius-1667,32014314,dieser grossen Vestung,NP,post,1354,n,n,NA,3
32014870,ein Bürger oder Einwohner dieser Stadt,NP,Mercurius-1667,32014876,dieser Stadt,NP,post,1355,n,n,NA,2
32015075,an eine ihre Geliebten,PP,Mercurius-1667,32015078,ihre Geliebten,NP,post,1356,n,n,NA,2
32015265,Theils der Cavalliers,NP,Mercurius-1667,32015268,der Cavalliers,NP,post,1357,n,n,NA,2
32015457,mit ziemlichen Gläsern des köstlichen Weines,PP,Mercurius-1667,32015461,des köstlichen Weines,NP,post,1358,n,n,NA,3
32015657,die tapffersten der griechschen Helden,NP,Mercurius-1667,32015660,der griechschen Helden,NP,post,1359,n,n,NA,3
32015954,Die von demselben gepassirte Acte der Monatlichen Schatzung,NP,Mercurius-1667,32015963,der Monatlichen Schatzung,NP,post,1360,n,n,NA,3
32016188,VIel der grossen frembden Herren / welche jüngster Königl. Wirthschafft in Hamburg beygewohnet haben,NP,Mercurius-1667,32016191,der grossen frembden Herren / welche jüngster Königl. Wirthschafft in Hamburg beygewohnet haben,NP,post,1361,n,n,NA,13
32016370,bey den Interressenten dieses Ortes,PP,Mercurius-1667,32016374,dieses Ortes,NP,post,1362,n,n,NA,2
32017098,die Englische dieses Ortes,NP,Mercurius-1667,32017101,dieses Ortes,NP,post,1363,n,n,NA,2
32017201,Die Gewißheit des Friedens zwischen Spannien und Portugal,NP,Mercurius-1667,32017206,des Friedens zwischen Spannien und Portugal,NP,post,1364,n,n,NA,6
32017217,auch die Benennung eines neutralen Platzes zu den Tractaten zwischen den streitenden See-Partheyen,NP,Mercurius-1667,32017221,eines neutralen Platzes zu den Tractaten zwischen den streitenden See-Partheyen,NP,post,1365,n,n,NA,10
32017296,wegen benennung des neutralen Orts,PP,Mercurius-1667,32017299,des neutralen Orts,NP,post,1366,n,n,NA,3
32017381,viel Martialische dieses Ortes,NP,Mercurius-1667,32017384,dieses Ortes,NP,post,1367,n,n,NA,2
32017852,nach abgehandeltem Stillstande der Waffen auff 13. Jahre,PP,Mercurius-1667,32017857,der Waffen,NP,post,1368,n,n,NA,2
32017901,wegen der Abtretung der dreyen Oerter Newel / Wuliz und Siebiz,PP,Mercurius-1667,32017906,der dreyen Oerter Newel / Wuliz und Siebiz,NP,post,1369,j,n,NA,8
32017968,wegen der Restitution der Gefangenen,PP,Mercurius-1667,32017972,der Gefangenen,NP,post,1370,n,n,NA,2
32017987,biß zur Schlüssung eines ewigen Friedens,PP,Mercurius-1667,32017992,eines ewigen Friedens,NP,post,1371,n,n,NA,3
32018447,eine Specification derer ins Feld führender Mannschafft,NP,Mercurius-1667,32018450,derer ins Feld führender Mannschafft,NP,post,1372,n,n,NA,5
32018529,wegen Werbung neuer Regimenter,PP,Mercurius-1667,32018532,neuer Regimenter,NP,post,1373,n,n,NA,2
32018597,zu remittirung der Gelder von Neapoli,PP,Mercurius-1667,32018600,der Gelder von Neapoli,NP,post,1374,n,n,NA,4
32018925,die Conditiones des Friedens mit Portugall,NP,Mercurius-1667,32018928,des Friedens mit Portugall,NP,post,1375,n,n,NA,4
32019562,von Wieder-Erbauung der Stadt Londen,PP,Mercurius-1667,32019565,der Stadt Londen,NP,post,1376,j,n,NA,3
32019678,zur Wieder-Erbauung der Stadt Londen,PP,Mercurius-1667,32019681,der Stadt Londen,NP,post,1377,j,n,NA,3
32019884,Zwey unsrer Kriegs-Schiffe,NP,Mercurius-1667,32019887,unsrer Kriegs-Schiffe,NP,post,1378,n,n,NA,2
32019936,vom 31. Jan. alten Styl.,PP,Mercurius-1667,32019940,alten Styl.,NP,post,1379,n,n,NA,2
32019991,zum Ende des Januarij,PP,Mercurius-1667,32019994,des Januarij,NP,post,1380,n,n,NA,2
32020095,die Unkosten des Canals aus der Mittelländischen See in den Ocean,NP,Mercurius-1667,32020098,des Canals aus der Mittelländischen See in den Ocean,NP,post,1381,n,n,NA,9
32020122,wegen Verkauffung unangenehmer Bücher,PP,Mercurius-1667,32020127,unangenehmer Bücher,NP,post,1382,n,n,NA,2
32020191,vor den Platz der Tractaten,PP,Mercurius-1667,32020196,der Tractaten,NP,post,1383,n,n,NA,2
32020215,Der Stillstand der Waffen zwischen Spannien und Portugall,NP,Mercurius-1667,32020219,der Waffen,NP,post,1384,n,n,NA,2
32020250,DEn Liebhabern der Gärten und Gärten-Bücher,NP,Mercurius-1667,32020255,der Gärten und Gärten-Bücher,NP,post,1385,n,n,NA,4
32021122,an grosser Außrüstung unserer Kriegs-Floote / die dieses Jahr grösser als jemahls soll zu sehen seyn,PP,Mercurius-1667,32021126,unserer Kriegs-Floote / die dieses Jahr grösser als jemahls soll zu sehen seyn,NP,post,1386,n,n,NA,13
32021284,Staten der vereinigten Niederlande,NP,Mercurius-1667,32021286,der vereinigten Niederlande,NP,post,1387,n,n,NA,3
32021334,die Ministri derer bey diesem Kriege interressirenden Partheyen,NP,Mercurius-1667,32021337,derer bey diesem Kriege interressirenden Partheyen,NP,post,1388,n,n,NA,6
32021463,Wiederbringung der Ruhe von der gantzen Christenheit,NP,Mercurius-1667,32021466,der Ruhe von der gantzen Christenheit,NP,post,1389,n,n,NA,6
32021476,Beförderung der Protestantischen Religion,NP,Mercurius-1667,32021478,der Protestantischen Religion,NP,post,1390,n,n,NA,3
32021522,die Fundamenta einer mutuelen Vertraulichkeit,NP,Mercurius-1667,32021525,einer mutuelen Vertraulichkeit,NP,post,1391,n,n,NA,3
32021573,die Ministri eurer alliirten,NP,Mercurius-1667,32021576,eurer alliirten,NP,post,1392,n,n,NA,2
32021631,vor dem Ende dieses folgenden Februarij,PP,Mercurius-1667,32021635,dieses folgenden Februarij,NP,post,1393,n,n,NA,3
32021816,importirliche Orter selbiger Woywodschafften,NP,Mercurius-1667,32021819,selbiger Woywodschafften,NP,post,1394,n,n,NA,2
32021844,Erledigung der Gefangenen,NP,Mercurius-1667,32021846,der Gefangenen,NP,post,1395,n,n,NA,2
32021852,biß zur Zeit der Tractaten des ewigen Friedens,PP,Mercurius-1667,32021857,der Tractaten des ewigen Friedens,NP,post,1396,n,n,NA,5
32021857,der Tractaten des ewigen Friedens,NP,Mercurius-1667,32021860,des ewigen Friedens,NP,post,1397,n,n,NA,3
32021873,die Conjunction der Waffen wieder den Erbfeind / als auch gegen die Cosacken / so des Erbfeindes Protection suchen,NP,Mercurius-1667,32021876,der Waffen,NP,post,1398,n,n,NA,2
32022344,Correctio Nicht erfolgender Sachen im Februario,NP,Mercurius-1667,32022347,Nicht erfolgender Sachen im Februario,NP,post,1399,n,n,NA,5
32022606,nebst der Erledigung der zu Constantinopel in den 7. Thürmen gefangen gehaltenen Christl. Officirern,PP,Mercurius-1667,32022610,der zu Constantinopel in den 7. Thürmen gefangen gehaltenen Christl. Officirern,NP,post,1400,n,n,NA,11
32023879,durch Anzeigung eines Dominicaners,PP,Mercurius-1667,32023884,eines Dominicaners,NP,post,1401,n,n,NA,2
32025070,mit einer grossen Quantität des allerbesten Franz. Weins,PP,Mercurius-1667,32025075,des allerbesten Franz. Weins,NP,post,1402,n,n,NA,4
32025476,mit Außrüstung der Floote,PP,Mercurius-1667,32025480,der Floote,NP,post,1403,n,n,NA,2
32026290,an Außrüstung der Galeen,PP,Mercurius-1667,32026293,der Galeen,NP,post,1404,n,n,NA,2
32026639,Die vornehmste Puncten dieser Proposition waren : daß man sich an die Tractaten von Anno 1662. halten sollte / daß man zu Londen eine Unterhandlung anstellen sollte / umb über die Tractaten de Marine untereinander sich wol zu verstehen . Daß Franckreich alles an Engeland restituiren solle / wie es vor dem Kriege gewesen ist . Worauff ihm der Mons. de Lione antwortete : Daß der König von Franckreich sich von seinen alliirten versicherte / und daß Er den Englischen / wegen der abgelegenen Insuln / woraus Er zu dem Kriege wäre forcirt worden keine Satisfaction geben könnte,NP,Mercurius-1667,32026644,dieser Proposition,NP,post,1405,n,n,NA,2
32026906,An der Außrüstung unserer KriegsFloote,PP,Mercurius-1667,32026911,unserer KriegsFloote,NP,post,1406,n,n,NA,2
32027029,von Widererbauung dieser abgebrandten Stadt Londen,PP,Mercurius-1667,32027032,dieser abgebrandten Stadt Londen,NP,post,1407,n,n,NA,4
32027645,zum Gouverneur der Hertzogthümer Brehmen und Verden,PP,Mercurius-1667,32027650,der Hertzogthümer Brehmen und Verden,NP,post,1408,n,n,NA,5
32027750,Der Stillstand der Waffen mit Moßkau,NP,Mercurius-1667,32027755,der Waffen,NP,post,1409,n,n,NA,2
32028246,zum UniversalErben seiner Güter,PP,Mercurius-1667,32028249,seiner Güter,NP,post,1410,n,n,NA,2
32028508,wegen des mit der Crone Pohlen getroffenen Stillstandes der Waffen,PP,Mercurius-1667,32028519,der Waffen,NP,post,1411,n,n,NA,2
32028884,das meiste der Tractaten zu Pariß,NP,Mercurius-1667,32028887,der Tractaten zu Pariß,NP,post,1412,n,n,NA,4
32028909,den Schluß eines so heylsamen und bey männiglich gewündschten SeeFriedens,NP,Mercurius-1667,32028913,eines so heylsamen und bey männiglich gewündschten SeeFriedens,NP,post,1413,n,n,NA,8
32029080,über die unterschiedliche Nachlässigkeiten dieses Hofes,PP,Mercurius-1667,32029086,dieses Hofes,NP,post,1414,n,n,NA,2
32029232,den Weg aller Welt,NP,Mercurius-1667,32029235,aller Welt,NP,post,1415,n,n,NA,2
32029578,zur defension der Stadt,PP,Mercurius-1667,32029581,der Stadt,NP,post,1416,n,n,NA,2
32029857,eine Conjunction der Waffen,NP,Mercurius-1667,32029860,der Waffen,NP,post,1417,n,n,NA,2
32030243,Hochseel. Angedenckens hinterlassener Braut der Princessin von Sultzbach,NP,Mercurius-1667,32030246,hinterlassener Braut der Princessin von Sultzbach,NP,post,1418,n,n,NA,6
32030765,2. seiner Diener,NP,Mercurius-1667,32030767,seiner Diener,NP,post,1419,n,n,NA,2
32031000,der Rest seiner andern Völcker die vor AltCandia gelegen,NP,Mercurius-1667,32031003,seiner andern Völcker die vor AltCandia gelegen,NP,post,1420,n,n,NA,7
32031454,einer vornehmen Persohn Brief von hinnen nach Spannien und Flandern / des Einhalts : als wan~ Franckreich nicht brechen würde / ob es schon dergleichen Schein hätte / etc.,NP,Mercurius-1667,32031469,des Einhalts : als wan~ Franckreich nicht brechen würde / ob es schon dergleichen Schein hätte / etc.,NP,post,1421,n,n,NA,18
32031535,über die gewaltsame wegnehmung einiger Bootsgesellen,PP,Mercurius-1667,32031540,einiger Bootsgesellen,NP,post,1422,n,n,NA,2
32031748,zur Beförderung des Krieges,PP,Mercurius-1667,32031751,des Krieges,NP,post,1423,n,n,NA,2
32032010,einer seiner Complicen,NP,Mercurius-1667,32032012,seiner Complicen,NP,post,1424,n,n,NA,2
32032187,die Einnehmer der Reichs-Einkünfften,NP,Mercurius-1667,32032190,der Reichs-Einkünfften,NP,post,1425,n,n,NA,2
32032581,unter dem Geleite grosser Cavallerie,PP,Mercurius-1667,32032585,grosser Cavallerie,NP,post,1426,n,n,NA,2
32033518,8. Compagnien Navarrischer Völcker,NP,Mercurius-1667,32033521,Navarrischer Völcker,NP,post,1427,n,n,NA,2
32034025,an Außrüstung der KriegsFloote,PP,Mercurius-1667,32034028,der KriegsFloote,NP,post,1428,n,n,NA,2
32034277,über die nicht Annehmung des vorgeschlagenen Haages,PP,Mercurius-1667,32034283,des vorgeschlagenen Haages,NP,post,1429,n,n,NA,3
32034668,die endliche Resolution / der gewiß versicherten Erledigung,NP,Mercurius-1667,32034673,der gewiß versicherten Erledigung,NP,post,1430,n,n,NA,4
32034733,wegen entstehender Disgusto der Competenten,PP,Mercurius-1667,32034737,der Competenten,NP,post,1431,n,n,NA,2
32034876,zu Verlegung der Commercien,PP,Mercurius-1667,32034879,der Commercien,NP,post,1432,n,n,NA,2
32034885,Zu Fortsetzung dieses guten Werckes,PP,Mercurius-1667,32034891,dieses guten Werckes,NP,post,1433,n,n,NA,3
32035213,das examen der Bischöffe,NP,Mercurius-1667,32035216,der Bischöffe,NP,post,1434,n,n,NA,2
32035352,die Promotion der Cardinäle,NP,Mercurius-1667,32035355,der Cardinäle,NP,post,1435,n,n,NA,2
32036205,das exercitium ihrer Religion,NP,Mercurius-1667,32036208,ihrer Religion,NP,post,1436,n,n,NA,2
32036779,andere Protestantische Städte dieses Landes,NP,Mercurius-1667,32036783,dieses Landes,NP,post,1437,n,n,NA,2
32036926,in der Noht des Krieges,PP,Mercurius-1667,32036931,des Krieges,NP,post,1438,n,n,NA,2
32037269,Von Außwechselung der Ratificationen des Brehmischen Friedens,PP,Mercurius-1667,32037274,der Ratificationen des Brehmischen Friedens,NP,post,1439,n,n,NA,5
32037274,der Ratificationen des Brehmischen Friedens,NP,Mercurius-1667,32037277,des Brehmischen Friedens,NP,post,1440,n,n,NA,3
32037636,im abziehen ihrer Handschue,PP,Mercurius-1667,32037640,ihrer Handschue,NP,post,1441,n,n,NA,2
32038713,von Verneuerung der alten Alliancen und Freundschafften zwischen der Crone Schweden und diesem Stat,PP,Mercurius-1667,32038717,der alten Alliancen und Freundschafften zwischen der Crone Schweden und diesem Stat,NP,post,1442,n,n,NA,12
32038983,im Nahmen seines Königes,PP,Mercurius-1667,32038986,seines Königes,NP,post,1443,n,n,NA,2
32039132,von Außwechslung der Ratificationen,PP,Mercurius-1667,32039135,der Ratificationen,NP,post,1444,n,n,NA,2
32039497,einen Blick des Friedens,NP,Mercurius-1667,32039500,des Friedens,NP,post,1445,n,n,NA,2
32039596,biß 6. Uhr des andern Tages,PP,Mercurius-1667,32039600,des andern Tages,NP,post,1446,n,n,NA,3
32039745,Die Ursach dieser zerschlagenen Tractaten,NP,Mercurius-1667,32039750,dieser zerschlagenen Tractaten,NP,post,1447,n,n,NA,3
32039789,als eine Verneuerung der alten Tractaten mit Carolo primo,NP,Mercurius-1667,32039793,der alten Tractaten mit Carolo primo,NP,post,1448,n,n,NA,6
32039836,zu Verstärckung ihrer Troupen,PP,Mercurius-1667,32039839,ihrer Troupen,NP,post,1449,n,n,NA,2
32039899,das Exercitium der reformirten Religion,NP,Mercurius-1667,32039903,der reformirten Religion,NP,post,1450,n,n,NA,3
32040060,die Zeit ihres aussenbleibens,NP,Mercurius-1667,32040064,ihres aussenbleibens,NP,post,1451,n,n,NA,2
32040149,zu Erbauung der Königl. Börse,PP,Mercurius-1667,32040152,der Königl. Börse,NP,post,1452,n,n,NA,3
32040158,in die Gallerey deß Greshamischen Collegij,PP,Mercurius-1667,32040163,deß Greshamischen Collegij,NP,post,1453,n,n,NA,3
32040254,zur Verstärckung der Cammiezischen Guarnison,PP,Mercurius-1667,32040257,der Cammiezischen Guarnison,NP,post,1454,n,n,NA,3
32040751,gegen einen vornehmen Statsmann dieses Ortes,PP,Mercurius-1667,32040757,dieses Ortes,NP,post,1455,n,n,NA,2
32040775,bey Abgang der Post,PP,Mercurius-1667,32040778,der Post,NP,post,1456,n,n,NA,2
32040797,zu dem Platze der FriedensTractaten,PP,Mercurius-1667,32040801,der FriedensTractaten,NP,post,1457,n,n,NA,2
32040811,Correctio Nicht erfolgender Sachen im Martio,NP,Mercurius-1667,32040814,Nicht erfolgender Sachen im Martio,NP,post,1458,n,n,NA,5
32040827,Das Duell 12. grosser Herrn in Franckreich,NP,Mercurius-1667,32040830,12. grosser Herrn,NP,post,1459,n,n,NA,3
32040841,das Auffbringen 12. Engl. Schiffe zu Rochell,NP,Mercurius-1667,32040844,12. Engl. Schiffe,NP,post,1460,n,n,NA,3
32041003,Jüngste Promotion der Cardinäle,NP,Mercurius-1667,32041007,der Cardinäle,NP,post,1461,n,n,NA,2
32041048,mit den Einkünfften einer guten Abtey,PP,Mercurius-1667,32041052,einer guten Abtey,NP,post,1462,n,n,NA,3
32041480,Die Freunde des neuen Cardinals Dolfino,NP,Mercurius-1667,32041484,des neuen Cardinals Dolfino,NP,post,1463,j,n,NA,4
32041514,den Zustand der Röm. Käyserin,NP,Mercurius-1667,32041518,der Röm. Käyserin,NP,post,1464,n,n,NA,3
32041931,zum Orte der Tractaten,PP,Mercurius-1667,32041934,der Tractaten,NP,post,1465,n,n,NA,2
32042168,in Benennung dieses Platzes,PP,Mercurius-1667,32042171,dieses Platzes,NP,post,1466,n,n,NA,2
32042318,mit so vielem Verlust und Schaden der in diesem Kriege verwickelten,PP,Mercurius-1667,32042327,der in diesem Kriege verwickelten,NP,post,1467,n,n,NA,5
32042432,zur Sicherheit der Schiffe / wormit sie und ihr Gefolge überfahren sollen,PP,Mercurius-1667,32042435,der Schiffe / wormit sie und ihr Gefolge überfahren sollen,NP,post,1468,n,n,NA,10
32042479,zu solcher Inclination des Friedens disponiren wolle / als seine Majestät uns gethan hat,PP,Mercurius-1667,32042484,des Friedens,NP,post,1469,n,n,NA,2
32042577,die Administration des Generalats zu Warasin / da Er vormals schon Vice-Commandant solcher Vestung gewesen ist,NP,Mercurius-1667,32042580,des Generalats zu Warasin / da Er vormals schon Vice-Commandant solcher Vestung gewesen ist,NP,post,1470,n,n,NA,14
32042593,Vice-Commandant solcher Vestung,NP,Mercurius-1667,32042595,solcher Vestung,NP,post,1471,n,n,NA,2
32042626,zum Bau der Vestung Leopoldopolis,PP,Mercurius-1667,32042629,der Vestung Leopoldopolis,NP,post,1472,j,n,NA,3
32042796,7. der vortreflichsten Tummel-Pferde / als 2. schöne Schimmel / einen schönen Schecken und einen ansehentlichen Braunen nebst 2. Türckischen Haupt-Pferden vor den König in Engeland / das siebende aber vor den deutschen Meister I. Fürstl. Gnaden von Ambringen,NP,Mercurius-1667,32042798,der vortreflichsten Tummel-Pferde,NP,post,1473,n,n,NA,3
32042851,aus den besten Pferden des Spannischen Stalles,PP,Mercurius-1667,32042856,des Spannischen Stalles,NP,post,1474,n,n,NA,3
