tok	satz_id	graphtoken	syntoken_id	syntoken_tok_id	graphtoken_id	syntoken_belebtheit	graphtoken_pos	syntoken_lemma	satz_ambig	syntoken	graphtoken_lemma	syntoken_pos	graphtoken_initial	syntoken_ambig	graphtoken_orth	graphtoken_belebtheit	add_place	add_id	label_place	label_id	meta..doc	Year	Place	SENT_INT	upperCase	Animacy	Animacy3	LemmaFreq	LogFreq	Animacy6
ehemannß	21392	ehemannß	19390	7988	16820	menschlich	NN	ehemann	false	ehemannß	ehemann	NN	e	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	9	0.954242509439325	3
kruge	21392	kruge	19392	8003	16823	konkret	NN	krug	false	kruge	krug	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	10	1	1
Cammer	21394	Cammer	19405	8083	16837	konkret	NN	kammer	false	Cammer	kammer	NN	C	false	upperInitial	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	1	1	16	1.20411998265592	1
mutter	21396	mutter	19420	8170	16852	menschlich	NN	mutter	false	mutter	mutter	NN	m	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	118	2.07188200730613	3
frauwen	21397	frauwen	19432	8229	16864	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
freündtschafft	21398	freündtschafft	19440	8285	16872	abstrakt	NN	freundschaft	false	freündtschafft	freundschaft	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	2	0.301029995663981	0
sohn	21405	sohn	19453	8372	16885	menschlich	NN	sohn	false	sohn	sohn	NN	s	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	68	1.83250891270624	3
pötte	21405	pötte	19460	8407	16892	konkret	NN	pott	false	pötte	pott	NN	p	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	9	0.954242509439325	1
krauth	21406	krauth	19466	8439	16898	konkret	NN	kraut	false	krauth	kraut	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	26	1.41497334797082	1
krauth	21410	krauth	18875	8538	16917	konkret	NN	schwarzkraut	false	schwartz krauth	kraut	NN	k	true	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	26	1.41497334797082	1
Teuffell	21410	Teuffell	19487	8570	16921	übermenschlich Teufel	NN	teufel	false	Teuffell	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	4	2	258	2.41161970596323	5
Man	21412	Man	19496	8620	16930	menschlich	NN	mann	false	Man	mann	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	119	2.07554696139253	3
radt	21412	radt	19500	8652	16934	abstrakt	NN	rat	false	radt	rat	NN	r	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	35	1.54406804435028	0
Offen	21413	Offen	19511	8711	16945	konkret	NN	ofen	false	Offen	ofen	NN	O	false	upperInitial	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	1	1	5	0.698970004336019	1
krauth	21413	krauth	19513	8724	16947	konkret	NN	kraut	false	krauth	kraut	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	26	1.41497334797082	1
pötte	21414	pötte	19518	8753	16952	konkret	NN	pott	false	pötte	pott	NN	p	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	9	0.954242509439325	1
buhle	21415	buhle	18925	8807	16961	übermenschlich Teufel	NN	buhl	false	buhle	buhl	NN	b	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	23	1.36172783601759	3
schwein	21419	schwein	19556	8989	16993	tierisch	NN	schwein	false	schwein	schwein	NN	s	false	lowerCase	tierisch	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	2	2	21	1.32221929473392	2
Mitgesellen	21421	Mitgesellen	19564	9047	17001	menschlich	NN	mitgeselle	false	Mitgesellen	mitgeselle	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	3	0.477121254719662	3
frauwen	5	frauwen	19573	9109	17010	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	5	frauwe	19581	9157	17018	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
dantze	5	dantze	19589	9203	17027	abstrakt	NN	tanz	false	dantze	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	137	2.13672056715641	0
frauwe	5	frauwe	19610	9328	17049	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
dantze	5	dantze	19614	9356	17054	abstrakt	NN	tanz	false	dantze	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	137	2.13672056715641	0
frauwe	5	frauwe	19617	9385	17058	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwen	21431	frauwen	19627	9442	17068	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
feindschafft	21431	feindschafft	19635	9483	17076	abstrakt	NN	feindschaft	false	feindschafft	feindschaft	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	3	0.477121254719662	0
frauwe	21435	frauwe	19659	9615	17102	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
gaste	21435	gaste	19664	9642	17107	menschlich	NN	gast	false	gaste	gast	NN	g	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	4	0.602059991327962	3
gesichte	21437	gesichte	19680	9724	17124	konkret Körperteil	NN	gesicht	false	gesichte	gesicht	NN	g	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	17	1.23044892137827	1
pott	21439	pott	18880	9812	17140	konkret	NN	*	false	pott offen	pott	NN	p	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	9	0.954242509439325	1
offen	21439	offen	18880	9812	17141	konkret	NN	*	false	pott offen	ofen	NN	o	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	5	0.698970004336019	1
worst	21442	worst	19724	9974	17170	konkret	NN	wurst	false	worst	wurst	NN	w	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	6	0.778151250383644	1
fische	21443	fische	19741	10074	17187	tierisch	NN	fisch	false	fische	fisch	NN	f	false	lowerCase	tierisch	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	2	2	1	0	2
Metken	21444	Metken	19747	10109	17193	menschlich	NN	mädchen	false	Metken	mädchen	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	2	0.301029995663981	3
gifft	21445	gifft	19766	10219	17212	abstrakt	NN	gift	false	gifft	gift	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	11	1.04139268515823	0
Gott	21447	Gott	19784	10313	17230	übermenschlich positiv	NN	gott	false	Gott	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	4	2	189	2.27646180417324	4
warheitt	21449	warheitt	19813	10463	17259	abstrakt	NN	wahrheit	false	warheitt	wahrheit	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	37	1.56820172406699	0
gute	21451	gute	19830	10575	17276	abstrakt	NN	gut	false	gute	gut	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	29	1.46239799789896	0
bekantniße	21451	bekantniße	19832	10593	17279	abstrakt	NN	bekenntnis	false	bekantniße	bekenntnis	NN	b	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	35	1.54406804435028	0
böses	21452	böses	19842	10647	17289	abstrakt	NN	böse	false	böses	böse	NN	b	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	27	1.43136376415899	0
tortur	21453	tortur	19853	10710	17301	konkret	NN	tortur	false	tortur	tortur	NN	t	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	23	1.36172783601759	1
beinschrauben	21454	beinschrauben	19859	10744	17307	konkret	NN	beinschraube	false	beinschrauben	beinschraube	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	2	0.301029995663981	1
Manne	mann	Manne	19867	10793	17315	menschlich	NN	mann	false	Manne	mann	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	119	2.07554696139253	3
gifft	mann	gifft	19875	10837	17323	konkret	NN	gift	false	gifft	gift	NN	g	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	11	1.04139268515823	1
stath	21460	stath	18881	10942	17341	menschlich	NN	stadtzimmermann	false	stath Zimmerman	stadt	NB	s	true	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	23	1.36172783601759	1
Apffell	21463	Apffell	19925	11132	17375	konkret	NN	apfel	false	Apffell	apfel	NN	A	false	upperInitial	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	1	1	2	0.301029995663981	1
Jungen	21464	Jungen	19931	11168	17381	menschlich	NN	junge	false	Jungen	junge	NN	J	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	20	1.30102999566398	3
stath	21471	stath	19974	11414	17424	konkret	NN	stadt	false	stath	stadt	NN	s	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	23	1.36172783601759	1
Einhorn	21473	Einhorn	19988	11500	17438	tierisch	NN	einhorn	false	Einhorn	einhorn	NN	E	false	upperInitial	tierisch	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	2	2	1	0	2
Mitgesellen	berent	Mitgesellen	19994	11536	17444	menschlich	NN	mitgeselle	false	Mitgesellen	mitgeselle	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	3	0.477121254719662	3
frauwe	berent	frauwe	20001	11583	17451	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
straße	10	straße	18882	11612	17457	konkret Ort	NN	NAME	false	stauen straße	strasze	NE	s	false	lowerCase	konkret Ort	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	2	0.301029995663981	1
frauwe	10	frauwe	20009	11646	17461	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	21480	frauwe	20017	11695	17469	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	21479	frauwe	20024	11747	17476	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
Morg en	21481	Morg en	20043	11851	17495	abstrakt	NN	morgen	false	Morg en	morgen	NN	M	false	upperInitial	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	0	0	12	1.07918124604762	0
Leides	21482	Leides	20065	12030	17520	abstrakt	NN	leid	false	Leides	leid	NN	L	false	upperInitial	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	0	0	10	1	0
böses	21482	böses	20067	12041	17522	abstrakt	NN	böse	false	böses	böse	NN	b	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	27	1.43136376415899	0
seele	21483	seele	20072	12067	17527	abstrakt	NN	seele	false	seele	seele	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	22	1.34242268082221	0
gnaden	21483	gnaden	20075	12082	17530	abstrakt	NN	gnade	false	gnaden	gnade	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	13	1.11394335230684	0
böses	21485	böses	20094	12182	17549	abstrakt	NN	böse	false	böses	böse	NN	b	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	27	1.43136376415899	0
Ehebrug	21487	Ehebrug	20111	12283	17566	abstrakt	NN	ehebruch	false	Ehebrug	ehebruch	NN	E	false	upperInitial	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	0	0	7	0.845098040014257	0
Kerll	21487	Kerll	20115	12311	17570	menschlich	NN	kerl	false	Kerll	kerl	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	10	1	3
brucks	21487	brucks	18884	12336	17574	konkret	NN	*	false	brucks bomseeden	bux	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	1	0	1
bomseeden	21487	bomseeden	18884	12336	17575	konkret	NN	*	false	brucks bomseeden	baumseide	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	1	0	1
kauffe	21487	kauffe	20120	12356	17577	abstrakt	NN	kauf	false	kauffe	kauf	NN	k	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	1	0	0
Orgell	unzucht	Orgell	20147	12523	17606	konkret	NN	orgel	false	Orgell	orgel	NN	O	false	upperInitial	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	1	1	1	0	1
wittiben	unzucht	wittiben	18919	12578	17615	abstrakt	NN	witwenstand	false	wittiben stande	witwe	NN	w	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	15	1.17609125905568	3
stande	unzucht	stande	18919	12578	17616	abstrakt	NN	witwenstand	false	wittiben stande	stand	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	9	0.954242509439325	0
boses	21495	boses	20173	12684	17634	abstrakt	NN	böse	false	boses	böse	NN	b	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	27	1.43136376415899	0
sage	21497	sage	20185	12743	17646	abstrakt	NN	sage	false	sage	sage	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	3	0.477121254719662	0
wurst	21497	wurst	20189	12766	17650	konkret	NN	wurst	false	wurst	wurst	NN	w	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	6	0.778151250383644	1
wurst	21498	wurst	20214	12907	17675	konkret	NN	wurst	false	wurst	wurst	NN	w	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	6	0.778151250383644	1
frauwen	21499	frauwen	20222	12956	17683	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
Menere	21500	Menere	20232	13037	17693	menschlich	NN	mann	false	Menere	mann	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	119	2.07554696139253	3
gezeugniß	21501	gezeugniß	20236	13059	17697	abstrakt	NN	gezeugnis	false	gezeugniß	gezeugnis	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	2	0.301029995663981	0
wurst	21502	wurst	20245	13117	17707	konkret	NN	wurst	false	wurst	wurst	NN	w	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	6	0.778151250383644	1
kammer	21504	kammer	20271	13291	17735	konkret	NN	kammer	false	kammer	kammer	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	16	1.20411998265592	1
nacht	21505	nacht	20276	13323	17740	abstrakt	NN	nacht	false	nacht	nacht	NN	n	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	50	1.69897000433602	0
kammeren	21505	kammeren	20280	13344	17744	konkret	NN	kammer	false	kammeren	kammer	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	16	1.20411998265592	1
frauwen	21506	frauwen	20298	13458	17763	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	liste	frauwe	20303	13487	17768	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
Mitgesellen	liste	Mitgesellen	20305	13499	17770	menschlich	NN	mitgeselle	false	Mitgesellen	mitgeselle	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	3	2	3	0.477121254719662	3
frauwe	liste	frauwe	20323	13610	17788	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwen	liste	frauwen	20325	13620	17790	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	liste	frauwe	20336	13686	17801	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	liste	frauwe	20344	13735	17809	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frauwe	liste	frauwe	20347	13751	17812	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
frawe	liste	frawe	20353	13777	17818	menschlich	NN	frau	false	frawe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	3	2	197	2.29446622616159	3
dantze	21519	dantze	20368	13862	17834	abstrakt	NN	tanz	false	dantze	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	137	2.13672056715641	0
angesichte	21520	angesichte	20378	13931	17845	konkret Körperteil	NN	angesicht	false	angesichte	angesicht	NN	a	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	1	1	18	1.25527250510331	1
feindtschafft	21525	feindtschafft	20415	14127	17882	abstrakt	NN	feindschaft	false	feindtschafft	feindschaft	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	3	0.477121254719662	0
warheit	21525	warheit	20422	14168	17889	abstrakt	NN	wahrheit	false	warheit	wahrheit	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	37	1.56820172406699	0
andre	21525	andre	18926	14206	17896	menschlich	NN	ander	false	andre	ander	NN	a	false	lowerCase	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	0	0	0	22	1.34242268082221	0
Todt	21526	Todt	20444	14292	17912	abstrakt	NN	tod	false	Todt	tod	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Lemgo1632	1632	Lemgo	TRUE	1	0	0	34	1.53147891704226	0
Séeligkheit	14800	Séeligkheit	13561	180	11383	abstrakt	NN	seligkeit	false	Séeligkheit	seligkeit	NN	S	false	upperInitial	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	0	0	12	1.07918124604762	0
Teuffel	14800	Teuffel	13569	226	11391	übermenschlich Teufel	NN	teufel	false	Teuffel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	4	2	258	2.41161970596323	5
Pact	14800	Pact	13571	239	11393	abstrakt	NN	pakt	false	Pact	pakt	NN	P	false	upperInitial	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	0	0	1	0	0
glübdt	14800	glübdt	13575	258	11397	abstrakt	NN	gelübde	false	glübdt	gelübde	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	1	0	0
willen	14800	willen	13583	299	11405	abstrakt	NN	wille	false	willen	wille	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	12	1.07918124604762	0
glauben	14801	glauben	13598	386	11420	abstrakt	NN	glaube	false	glauben	glaube	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	4	0.602059991327962	0
Evangelium	14801	Evangelium	13602	406	11424	abstrakt	NN	evangelium	false	Evangelium	evangelium	NN	E	false	upperInitial	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	0	0	1	0	0
Sacrament	14801	Sacrament	13606	434	11428	abstrakt	NN	sakrament	false	Sacrament	sakrament	NN	S	false	upperInitial	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	0	0	16	1.20411998265592	0
Seeligkheit	14801	Seeligkheit	13618	499	11440	abstrakt	NN	seligkeit	false	Seeligkheit	seligkeit	NN	S	false	upperInitial	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	0	0	12	1.07918124604762	0
gnad	14801	gnad	13622	522	11444	abstrakt	NN	gnade	false	gnad	gnade	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	13	1.11394335230684	0
Gottes	14801	Gottes	13623	527	11445	übermenschlich positiv	NN	gott	false	Gottes	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	4	2	189	2.27646180417324	4
Gott	14802	Gott	13631	574	11453	übermenschlich positiv	NN	gott	false	Gott	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	4	2	189	2.27646180417324	4
Sohn	14802	Sohn	14770	629	11464	übermenschlich positiv	NN	sohn	false	Sohn	sohn	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	3	2	68	1.83250891270624	3
Gottes	14802	Gottes	13640	634	11465	übermenschlich positiv	NN	gott	false	Gottes	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	4	2	189	2.27646180417324	4
Erlöser	14802	Erlöser	14772	665	11471	übermenschlich positiv	NN	erlöser	false	Erlöser	erlöser	NN	E	false	upperInitial	menschlich	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	3	2	2	0.301029995663981	3
wellt	14802	wellt	13651	699	11478	abstrakt	NN	welt	false	wellt	welt	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	15	1.17609125905568	0
Schlangen	14802	Schlangen	14773	717	11483	übermenschlich Teufel	NN	schlange	false	Schlangen	schlange	NN	S	false	upperInitial	tierisch	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	2	2	6	0.778151250383644	2
Kopf	14802	Kopf	13657	731	11485	konkret Körperteil	NN	kopf	false	Kopf	kopf	NN	K	false	upperInitial	konkret Körperteil	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	1	1	35	1.54406804435028	1
Gaist	14802	Gaist	14774	764	11491	übermenschlich positiv	NN	geist	false	Gaist	geist	NN	G	false	upperInitial	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	1	0	0	67	1.82607480270083	0
trost.	14802	trost.	13667	790	11496	abstrakt	NN	trost	false	trost.	trost	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	5	0.698970004336019	0
glid	14803	glid	13677	839	11506	abstrakt	NN	glied	false	glid	glied	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	5	0.698970004336019	0
tauffs	14804	tauffs	13693	943	11524	abstrakt	NN	tauf	false	tauffs	tauf	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	6	0.778151250383644	0
badts	14804	badts	13697	959	11528	abstrakt	NN	bad	false	badts	bad	NN	b	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	7	0.845098040014257	0
widergeburt	14804	widergeburt	13699	969	11530	abstrakt	NN	wiedergeburt	false	widergeburt	wiedergeburt	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Leonberg1641	1641	Leonberg	TRUE	0	0	0	1	0	0
